order_id,date,customer_id,customer_name,category,product,region,channel,unit_price,quantity,discount,revenue
ORD-18984,2023-05-08,CUST-3687,Eduardo Gonzalez,Clothing,Clothing Product 23,East,Retail,106.2,8,0.05,807.12
ORD-19675,2023-05-08,CUST-2448,Jennifer Hunt,Food & Beverages,Food & Beverages Product 4,South,Retail,88.14,8,0.15,599.35
ORD-19956,2023-05-08,CUST-3170,Adam Garner,Home & Garden,Home & Garden Product 13,South,Wholesale,84.03,2,0.0,168.06
ORD-10858,2023-05-09,CUST-1942,Tonya Bryan,Sports,Sports Product 50,Central,Retail,419.24,6,0.1,2263.9
ORD-14260,2023-05-09,CUST-1562,Tracy Hodges,Food & Beverages,Food & Beverages Product 48,West,Wholesale,58.09,11,0.1,575.09
ORD-15195,2023-05-09,CUST-4715,Vincent Fitzgerald,Home & Garden,Home & Garden Product 26,North,Wholesale,349.71,6,0.15,1783.52
ORD-15823,2023-05-09,CUST-3486,Valerie Humphrey,Food & Beverages,Food & Beverages Product 49,West,Wholesale,43.69,9,0.2,314.57
ORD-16045,2023-05-09,CUST-3963,James Davidson,Sports,Sports Product 37,North,Online,87.11,11,0.2,766.57
ORD-16069,2023-05-09,CUST-4614,Debra Hardy,Food & Beverages,Food & Beverages Product 13,West,Retail,43.41,12,0.15,442.78
ORD-18068,2023-05-09,CUST-2657,Melanie Brown,Electronics,Electronics Product 22,West,Wholesale,1477.19,16,0.2,18908.03
ORD-18176,2023-05-09,CUST-4437,Anthony Simmons,Clothing,Clothing Product 42,East,Wholesale,212.56,16,0.2,2720.77
ORD-19196,2023-05-09,CUST-3410,Douglas Mendoza,Clothing,Clothing Product 41,West,Wholesale,265.19,4,0.2,848.61
ORD-10600,2023-05-10,CUST-2949,Jerry Chang,Sports,Sports Product 40,Central,Wholesale,346.05,4,0.05,1314.99
ORD-11409,2023-05-10,CUST-4311,Matthew Porter,Electronics,Electronics Product 11,South,Wholesale,1981.63,12,0.15,20212.63
ORD-12548,2023-05-10,CUST-4785,David Martin,Clothing,Clothing Product 50,North,Online,141.96,2,0.2,227.14
ORD-15420,2023-05-10,CUST-4853,Natalie Nichols,Home & Garden,Home & Garden Product 10,Central,Wholesale,824.76,14,0.0,11546.64
ORD-17961,2023-05-10,CUST-4971,James Wilson,Home & Garden,Home & Garden Product 46,Central,Online,598.69,4,0.2,1915.81
ORD-18755,2023-05-10,CUST-1555,Lisa Price,Food & Beverages,Food & Beverages Product 29,Central,Wholesale,21.07,15,0.1,284.44
ORD-13314,2023-05-11,CUST-1859,Michelle Matthews,Food & Beverages,Food & Beverages Product 7,South,Retail,36.07,15,0.2,432.84
ORD-15264,2023-05-11,CUST-2692,Thomas Murray,Clothing,Clothing Product 13,West,Online,75.52,4,0.0,302.08
ORD-16119,2023-05-11,CUST-4159,Daniel Molina,Food & Beverages,Food & Beverages Product 21,North,Online,95.02,8,0.1,684.14
ORD-11691,2023-05-12,CUST-2948,David Barker,Sports,Sports Product 36,West,Wholesale,202.96,19,0.15,3277.8
ORD-13009,2023-05-12,CUST-3009,William Moore,Electronics,Electronics Product 33,East,Retail,1742.04,8,0.05,13239.5
ORD-15706,2023-05-12,CUST-1473,Mrs. Angela Glass DDS,Electronics,Electronics Product 4,East,Wholesale,1052.64,18,0.0,18947.52
ORD-17196,2023-05-12,CUST-2417,Eric Scott,Home & Garden,Home & Garden Product 48,North,Online,563.43,16,0.1,8113.39
ORD-10340,2023-05-13,CUST-2479,Connor Ramirez,Clothing,Clothing Product 17,West,Retail,171.14,9,0.0,1540.26
ORD-10949,2023-05-13,CUST-3408,Christopher Newton,Home & Garden,Home & Garden Product 2,Central,Wholesale,71.83,8,0.15,488.44
ORD-12840,2023-05-13,CUST-3819,Kimberly Turner,Electronics,Electronics Product 13,Central,Online,1950.22,2,0.0,3900.44
ORD-13218,2023-05-13,CUST-1541,Michelle Hernandez,Clothing,Clothing Product 27,Central,Retail,269.6,15,0.15,3437.4
ORD-15446,2023-05-13,CUST-2374,Ricky Martin,Food & Beverages,Food & Beverages Product 27,Central,Retail,98.07,8,0.05,745.33
ORD-15734,2023-05-13,CUST-2240,James Johnson,Food & Beverages,Food & Beverages Product 43,North,Online,27.0,8,0.05,205.2
ORD-16554,2023-05-13,CUST-4331,Shannon Ortiz,Home & Garden,Home & Garden Product 20,North,Wholesale,514.98,2,0.2,823.97
ORD-17844,2023-05-13,CUST-2870,Riley Blevins,Food & Beverages,Food & Beverages Product 50,South,Online,31.22,11,0.2,274.74
ORD-11044,2023-05-14,CUST-2693,Tiffany Sanders,Clothing,Clothing Product 27,South,Wholesale,64.5,7,0.15,383.77
ORD-13785,2023-05-14,CUST-2837,Alec Fischer,Food & Beverages,Food & Beverages Product 15,West,Wholesale,55.32,2,0.0,110.64
ORD-16139,2023-05-14,CUST-2542,Angela Morgan,Electronics,Electronics Product 39,North,Online,1475.27,6,0.1,7966.46
ORD-16464,2023-05-14,CUST-2099,James Hall,Food & Beverages,Food & Beverages Product 28,East,Wholesale,8.06,16,0.2,103.17
ORD-17225,2023-05-14,CUST-4888,Zachary Frost,Sports,Sports Product 46,Central,Retail,222.58,12,0.05,2537.41
ORD-10001,2023-05-15,CUST-1952,Kellie White,Sports,Sports Product 33,North,Wholesale,48.41,1,0.05,45.99
ORD-13102,2023-05-15,CUST-2197,Jesus Ryan,Home & Garden,Home & Garden Product 12,West,Online,706.78,6,0.2,3392.54
ORD-18197,2023-05-15,CUST-1628,Ashley Shelton,Food & Beverages,Food & Beverages Product 10,Central,Retail,16.85,10,0.2,134.8
ORD-18401,2023-05-15,CUST-1221,Tyler Cisneros,Electronics,Electronics Product 25,South,Wholesale,1059.33,8,0.2,6779.71
ORD-19858,2023-05-15,CUST-1451,Alison Bailey,Home & Garden,Home & Garden Product 25,South,Wholesale,826.33,3,0.15,2107.14
ORD-10003,2023-05-16,CUST-4920,Tracy Saunders,Electronics,Electronics Product 49,South,Wholesale,770.19,10,0.05,7316.81
ORD-10976,2023-05-16,CUST-3073,Dr. Justin Lucas DVM,Home & Garden,Home & Garden Product 5,East,Wholesale,735.13,3,0.1,1984.85
ORD-14428,2023-05-16,CUST-3482,Christopher Lozano,Sports,Sports Product 32,South,Online,503.18,8,0.2,3220.35
ORD-14877,2023-05-16,CUST-2927,Gary Ramos,Clothing,Clothing Product 35,Central,Retail,152.78,2,0.2,244.45
ORD-18446,2023-05-16,CUST-1561,Cynthia Jensen,Electronics,Electronics Product 7,East,Online,1182.72,5,0.05,5617.92
ORD-18800,2023-05-16,CUST-2639,Raymond Sanchez,Sports,Sports Product 38,Central,Online,72.06,11,0.1,713.39
ORD-19109,2023-05-16,CUST-3337,James Burns,Electronics,Electronics Product 25,North,Online,1850.73,18,0.15,28316.17
ORD-10211,2023-05-17,CUST-2233,Tony Hogan,Sports,Sports Product 8,Central,Wholesale,434.28,3,0.05,1237.7
ORD-13035,2023-05-17,CUST-1645,Susan Clayton,Electronics,Electronics Product 40,West,Online,333.27,5,0.1,1499.71
ORD-13541,2023-05-17,CUST-1093,Barry Garcia,Clothing,Clothing Product 33,South,Online,230.11,14,0.15,2738.31
ORD-13656,2023-05-17,CUST-4616,Michael Padilla,Food & Beverages,Food & Beverages Product 7,West,Retail,85.03,5,0.1,382.63
ORD-15539,2023-05-17,CUST-4205,Kathryn Anderson,Clothing,Clothing Product 48,East,Retail,224.18,16,0.05,3407.54
ORD-16198,2023-05-17,CUST-1559,Stacey Carter,Sports,Sports Product 4,South,Wholesale,257.41,11,0.0,2831.51
ORD-18671,2023-05-17,CUST-2269,Jill Oliver,Clothing,Clothing Product 39,North,Wholesale,289.0,13,0.05,3569.15
ORD-10027,2023-05-18,CUST-3758,Christine Pacheco,Electronics,Electronics Product 42,West,Retail,1144.71,13,0.0,14881.23
ORD-13750,2023-05-18,CUST-3334,John Adams,Home & Garden,Home & Garden Product 23,Central,Wholesale,197.95,19,0.05,3573.0
ORD-15153,2023-05-18,CUST-2262,Jeremy Barry,Sports,Sports Product 50,West,Wholesale,402.07,6,0.2,1929.94
ORD-16026,2023-05-18,CUST-2924,Jennifer Jones,Clothing,Clothing Product 50,Central,Online,177.82,11,0.2,1564.82
ORD-16987,2023-05-18,CUST-3940,Jessica Smith,Home & Garden,Home & Garden Product 7,South,Online,520.74,1,0.2,416.59
ORD-16996,2023-05-18,CUST-4114,Deanna Hebert,Home & Garden,Home & Garden Product 24,North,Wholesale,282.37,18,0.05,4828.53
ORD-18855,2023-05-18,CUST-4490,Chelsey Vang MD,Food & Beverages,Food & Beverages Product 33,West,Retail,46.42,7,0.0,324.94
ORD-19393,2023-05-18,CUST-3054,Ronald Ward,Clothing,Clothing Product 16,South,Online,309.12,9,0.05,2642.98
ORD-19897,2023-05-18,CUST-2176,Amanda Aguilar,Food & Beverages,Food & Beverages Product 7,South,Online,8.69,3,0.2,20.86
ORD-10136,2023-05-19,CUST-1815,Eric Dennis,Sports,Sports Product 25,East,Wholesale,269.18,8,0.1,1938.1
ORD-10175,2023-05-19,CUST-2118,Brian Massey,Food & Beverages,Food & Beverages Product 14,West,Wholesale,68.94,15,0.15,878.98
ORD-10900,2023-05-19,CUST-3449,Scott Baker,Food & Beverages,Food & Beverages Product 6,South,Wholesale,20.08,13,0.2,208.83
ORD-14297,2023-05-19,CUST-3443,Marisa Wolfe,Food & Beverages,Food & Beverages Product 15,West,Wholesale,69.21,16,0.1,996.62
ORD-14350,2023-05-19,CUST-4649,Rebecca Mathews,Clothing,Clothing Product 36,South,Retail,214.36,17,0.1,3279.71
ORD-16428,2023-05-19,CUST-4307,Charles Smith,Food & Beverages,Food & Beverages Product 17,North,Retail,38.04,11,0.0,418.44
ORD-16766,2023-05-19,CUST-1575,Danielle Young,Food & Beverages,Food & Beverages Product 9,South,Wholesale,31.29,8,0.1,225.29
ORD-13599,2023-05-20,CUST-2613,Stephanie Morse,Clothing,Clothing Product 11,West,Retail,96.67,2,0.15,164.34
ORD-16188,2023-05-20,CUST-3817,Angela Patterson,Home & Garden,Home & Garden Product 9,South,Retail,166.57,8,0.15,1132.68
ORD-17001,2023-05-20,CUST-3914,Mitchell Waller,Sports,Sports Product 15,South,Retail,43.05,3,0.05,122.69
ORD-17659,2023-05-20,CUST-1477,Christina Silva,Sports,Sports Product 1,North,Retail,69.65,12,0.15,710.43
ORD-18936,2023-05-20,CUST-4454,Robert Aguilar Jr.,Home & Garden,Home & Garden Product 7,South,Online,688.59,12,0.1,7436.77
ORD-11587,2023-05-21,CUST-3705,Lindsey Clark,Food & Beverages,Food & Beverages Product 8,South,Wholesale,23.91,3,0.1,64.56
ORD-13122,2023-05-21,CUST-1110,Todd Martinez,Clothing,Clothing Product 26,West,Retail,178.83,18,0.05,3057.99
ORD-15815,2023-05-21,CUST-1247,Paul Brown,Clothing,Clothing Product 6,East,Retail,119.41,4,0.15,405.99
ORD-16912,2023-05-21,CUST-3058,Sarah Golden,Food & Beverages,Food & Beverages Product 50,East,Online,59.98,18,0.1,971.68
ORD-11262,2023-05-22,CUST-3578,Holly Walsh,Electronics,Electronics Product 47,East,Wholesale,1281.09,4,0.0,5124.36
ORD-11746,2023-05-22,CUST-1023,Randall Best,Food & Beverages,Food & Beverages Product 49,West,Retail,46.63,18,0.15,713.44
ORD-12859,2023-05-22,CUST-3142,Dr. Charles Rollins,Electronics,Electronics Product 26,East,Online,1725.89,15,0.05,24593.93
ORD-13310,2023-05-22,CUST-3955,Bryan Huynh,Food & Beverages,Food & Beverages Product 11,North,Wholesale,109.31,8,0.2,699.58
ORD-19075,2023-05-22,CUST-4440,Andrew Nguyen,Electronics,Electronics Product 28,West,Wholesale,1228.95,17,0.2,16713.72
ORD-19677,2023-05-22,CUST-1576,Sherry Dyer,Electronics,Electronics Product 25,West,Wholesale,417.82,11,0.2,3676.82
ORD-10845,2023-05-23,CUST-2328,Jacqueline Clayton,Clothing,Clothing Product 8,North,Online,271.95,10,0.15,2311.57
ORD-11658,2023-05-23,CUST-3429,Robert Villegas,Sports,Sports Product 2,North,Retail,526.21,8,0.15,3578.23
ORD-13526,2023-05-23,CUST-2179,Alexandra Massey,Sports,Sports Product 46,East,Wholesale,118.14,5,0.2,472.56
ORD-16477,2023-05-23,CUST-2953,Jamie Rodriguez,Food & Beverages,Food & Beverages Product 34,North,Wholesale,33.44,12,0.2,321.02
ORD-16598,2023-05-23,CUST-3116,Kelly Perez,Clothing,Clothing Product 15,North,Wholesale,166.99,15,0.2,2003.88
ORD-17134,2023-05-23,CUST-3586,Christopher Smith,Clothing,Clothing Product 19,West,Retail,101.17,10,0.2,809.36
ORD-17634,2023-05-23,CUST-2268,Samuel Walls,Food & Beverages,Food & Beverages Product 28,South,Online,105.31,14,0.2,1179.47
ORD-12701,2023-05-24,CUST-2807,Brian Rosales,Home & Garden,Home & Garden Product 6,East,Wholesale,208.84,19,0.15,3372.77
ORD-13802,2023-05-24,CUST-2926,Michael Hoffman,Home & Garden,Home & Garden Product 29,East,Retail,312.37,2,0.1,562.27
ORD-15355,2023-05-24,CUST-3679,Abigail Gomez,Food & Beverages,Food & Beverages Product 9,West,Online,66.55,16,0.15,905.08
ORD-17911,2023-05-24,CUST-2796,Cheryl Gilbert,Food & Beverages,Food & Beverages Product 3,North,Retail,101.18,13,0.2,1052.27
ORD-18044,2023-05-24,CUST-2376,David Huff,Food & Beverages,Food & Beverages Product 6,Central,Wholesale,31.6,11,0.2,278.08
ORD-11331,2023-05-25,CUST-1925,Cindy Hill,Clothing,Clothing Product 44,North,Online,67.39,12,0.1,727.81
ORD-12448,2023-05-25,CUST-3630,Sarah Brown,Home & Garden,Home & Garden Product 16,North,Retail,462.84,1,0.2,370.27
ORD-12758,2023-05-25,CUST-4035,Joanne Vargas,Sports,Sports Product 21,South,Retail,115.7,6,0.2,555.36
ORD-13872,2023-05-25,CUST-4741,Robert Harris,Home & Garden,Home & Garden Product 4,Central,Wholesale,826.68,7,0.0,5786.76
ORD-16644,2023-05-25,CUST-2825,Tiffany Jones,Electronics,Electronics Product 33,North,Retail,1221.24,10,0.2,9769.92
ORD-18880,2023-05-25,CUST-1206,Andrea Thomas,Sports,Sports Product 45,West,Online,523.42,8,0.1,3768.62
ORD-19626,2023-05-25,CUST-3019,Mark Aguilar,Clothing,Clothing Product 39,South,Online,301.95,10,0.15,2566.57
ORD-12210,2023-05-26,CUST-1572,Rachel Walker,Clothing,Clothing Product 15,South,Online,283.88,15,0.05,4045.29
ORD-13114,2023-05-26,CUST-4018,David Ortiz DVM,Electronics,Electronics Product 7,East,Wholesale,823.35,1,0.15,699.85
ORD-16906,2023-05-26,CUST-1830,Xavier Carlson,Clothing,Clothing Product 23,Central,Wholesale,179.62,15,0.1,2424.87
ORD-17762,2023-05-26,CUST-1461,Bradley Simmons,Clothing,Clothing Product 33,North,Online,290.26,5,0.2,1161.04
ORD-18512,2023-05-26,CUST-2248,Veronica Marshall,Electronics,Electronics Product 26,Central,Wholesale,1784.22,19,0.2,27120.14
ORD-19162,2023-05-26,CUST-1160,Rachel Ryan,Home & Garden,Home & Garden Product 35,West,Online,288.58,16,0.05,4386.42
ORD-11273,2023-05-27,CUST-2250,John Montoya,Sports,Sports Product 41,East,Retail,519.85,16,0.05,7901.72
ORD-12682,2023-05-27,CUST-4139,Shawn Flores,Electronics,Electronics Product 44,East,Online,362.6,8,0.2,2320.64
ORD-13165,2023-05-27,CUST-3475,Edward Smith,Clothing,Clothing Product 50,South,Online,139.4,1,0.15,118.49
ORD-16658,2023-05-27,CUST-2368,Barbara Phillips,Electronics,Electronics Product 1,West,Wholesale,1103.99,14,0.1,13910.27
ORD-16796,2023-05-27,CUST-4095,Courtney Tanner,Clothing,Clothing Product 26,West,Retail,110.27,1,0.2,88.22
ORD-18958,2023-05-27,CUST-2460,Justin Marshall,Home & Garden,Home & Garden Product 2,East,Online,693.2,12,0.1,7486.56
ORD-13022,2023-05-28,CUST-3673,Katherine Dennis,Electronics,Electronics Product 25,West,Retail,489.49,8,0.15,3328.53
ORD-16455,2023-05-28,CUST-3670,Jeremiah Smith,Sports,Sports Product 3,East,Online,325.78,14,0.05,4332.87
ORD-17277,2023-05-28,CUST-1623,Brandy Taylor,Food & Beverages,Food & Beverages Product 44,West,Retail,26.55,1,0.2,21.24
ORD-19880,2023-05-28,CUST-4022,Juan Jackson,Home & Garden,Home & Garden Product 27,South,Retail,654.33,9,0.2,4711.18
ORD-10500,2023-05-29,CUST-3186,Scott Allen,Home & Garden,Home & Garden Product 13,West,Retail,371.24,15,0.0,5568.6
ORD-12462,2023-05-29,CUST-3854,Brandy George,Electronics,Electronics Product 19,Central,Online,1507.57,10,0.05,14321.91
ORD-13414,2023-05-29,CUST-2691,Danielle Kelley,Food & Beverages,Food & Beverages Product 7,Central,Wholesale,75.38,7,0.0,527.66
ORD-13480,2023-05-29,CUST-2591,Catherine Hill,Sports,Sports Product 22,Central,Wholesale,228.04,1,0.0,228.04
ORD-16394,2023-05-29,CUST-1349,Kelli Stokes,Electronics,Electronics Product 22,West,Retail,2027.46,7,0.05,13482.61
ORD-17300,2023-05-29,CUST-1659,Shannon Schmidt,Sports,Sports Product 45,Central,Wholesale,497.98,13,0.2,5178.99
ORD-19119,2023-05-29,CUST-4590,Robert Steele,Home & Garden,Home & Garden Product 13,West,Retail,223.06,1,0.15,189.6
ORD-11132,2023-05-30,CUST-3405,Morgan Johnson,Food & Beverages,Food & Beverages Product 13,East,Wholesale,101.75,7,0.2,569.8
ORD-11218,2023-05-30,CUST-2291,Joseph Hull,Home & Garden,Home & Garden Product 16,East,Wholesale,360.9,10,0.1,3248.1
ORD-13244,2023-05-30,CUST-3268,Melissa Hess,Home & Garden,Home & Garden Product 16,Central,Online,375.38,10,0.0,3753.8
ORD-13945,2023-05-30,CUST-3510,Eduardo Cole,Home & Garden,Home & Garden Product 6,East,Wholesale,301.27,14,0.2,3374.22
ORD-16066,2023-05-30,CUST-3982,Matthew Reyes,Food & Beverages,Food & Beverages Product 30,East,Retail,70.21,2,0.15,119.36
ORD-16892,2023-05-30,CUST-1927,Aaron Weeks,Electronics,Electronics Product 29,West,Online,851.06,1,0.05,808.51
ORD-10176,2023-05-31,CUST-2993,Theresa Brown,Sports,Sports Product 34,North,Retail,179.44,3,0.2,430.66
ORD-12106,2023-05-31,CUST-4295,Sarah Clark,Sports,Sports Product 11,South,Retail,181.1,7,0.2,1014.16
ORD-12132,2023-05-31,CUST-3192,Stephanie King,Clothing,Clothing Product 35,West,Online,317.26,1,0.1,285.53
ORD-15383,2023-05-31,CUST-4485,Veronica Clay,Clothing,Clothing Product 21,West,Wholesale,124.92,5,0.0,624.6
ORD-15651,2023-05-31,CUST-3794,Kathleen Oconnor,Electronics,Electronics Product 43,East,Online,782.18,8,0.1,5631.7
ORD-16897,2023-05-31,CUST-3522,Christy Young,Food & Beverages,Food & Beverages Product 49,North,Wholesale,69.54,5,0.0,347.7
ORD-12720,2023-06-01,CUST-1894,Molly Young,Home & Garden,Home & Garden Product 5,North,Wholesale,816.23,3,0.2,1958.95
ORD-14137,2023-06-01,CUST-3625,Jennifer Curtis,Home & Garden,Home & Garden Product 7,West,Online,356.37,1,0.2,285.1
ORD-14534,2023-06-01,CUST-3871,Christine Brown,Food & Beverages,Food & Beverages Product 39,East,Wholesale,74.27,18,0.2,1069.49
ORD-18648,2023-06-01,CUST-1699,Bethany Pearson,Food & Beverages,Food & Beverages Product 2,North,Retail,67.53,6,0.1,364.66
ORD-10132,2023-06-02,CUST-3318,James Mcfarland,Food & Beverages,Food & Beverages Product 44,East,Retail,31.02,5,0.15,131.83
ORD-15087,2023-06-02,CUST-3817,Oscar Logan,Food & Beverages,Food & Beverages Product 36,East,Retail,44.93,13,0.1,525.68
ORD-16079,2023-06-02,CUST-2167,Carrie Sweeney,Home & Garden,Home & Garden Product 27,West,Wholesale,140.73,7,0.2,788.09
ORD-14036,2023-06-03,CUST-3984,Aaron Sanchez,Electronics,Electronics Product 50,South,Online,1688.67,6,0.15,8612.22
ORD-16146,2023-06-03,CUST-1870,Patricia Dudley,Electronics,Electronics Product 36,South,Online,2187.29,16,0.15,29747.14
ORD-17794,2023-06-03,CUST-2227,Andrew Shaw,Food & Beverages,Food & Beverages Product 4,South,Online,29.75,2,0.05,56.52
ORD-19587,2023-06-03,CUST-2559,Ashley Jackson,Sports,Sports Product 12,West,Wholesale,259.61,20,0.0,5192.2
ORD-11107,2023-06-04,CUST-4442,Alyssa Dean,Electronics,Electronics Product 17,North,Retail,1393.21,1,0.1,1253.89
ORD-13348,2023-06-04,CUST-2307,Elizabeth Hayden,Food & Beverages,Food & Beverages Product 31,North,Online,103.48,7,0.2,579.49
ORD-15748,2023-06-04,CUST-3723,Mark Turner,Sports,Sports Product 28,West,Online,280.03,20,0.0,5600.6
ORD-17155,2023-06-04,CUST-1125,Tracy Wade,Electronics,Electronics Product 25,East,Online,485.38,10,0.05,4611.11
ORD-12786,2023-06-05,CUST-4823,Christopher Douglas MD,Home & Garden,Home & Garden Product 16,Central,Wholesale,733.67,6,0.15,3741.72
ORD-14610,2023-06-05,CUST-1821,Daniel Myers,Sports,Sports Product 39,East,Online,475.02,16,0.05,7220.3
ORD-17927,2023-06-05,CUST-2886,Lindsay Peters,Electronics,Electronics Product 41,East,Online,1512.16,8,0.0,12097.28
ORD-13716,2023-06-06,CUST-2664,Thomas Molina MD,Sports,Sports Product 16,North,Online,287.63,3,0.1,776.6
ORD-14041,2023-06-06,CUST-4875,Isaac Shaw,Clothing,Clothing Product 37,North,Wholesale,314.71,15,0.1,4248.59
ORD-14522,2023-06-06,CUST-3196,Karina Thomas,Home & Garden,Home & Garden Product 1,North,Wholesale,118.36,16,0.0,1893.76
ORD-18772,2023-06-06,CUST-4278,John Perez,Electronics,Electronics Product 41,North,Online,1824.73,2,0.05,3466.99
ORD-19472,2023-06-06,CUST-3724,Melody Graham,Home & Garden,Home & Garden Product 50,East,Wholesale,580.01,5,0.0,2900.05
ORD-12531,2023-06-07,CUST-1484,Christopher Hicks,Sports,Sports Product 31,South,Wholesale,320.15,18,0.2,4610.16
ORD-18526,2023-06-07,CUST-4782,Kathleen Watson,Electronics,Electronics Product 31,West,Online,1042.32,20,0.15,17719.44
ORD-18733,2023-06-07,CUST-3154,Walter Velez,Electronics,Electronics Product 28,West,Retail,317.27,16,0.2,4061.06
ORD-12603,2023-06-08,CUST-2788,Duane Hicks,Food & Beverages,Food & Beverages Product 14,Central,Online,86.26,4,0.2,276.03
ORD-18252,2023-06-08,CUST-4867,Gregory Brady,Sports,Sports Product 45,South,Online,419.29,15,0.05,5974.88
ORD-10403,2023-06-09,CUST-1225,Michelle Gonzalez,Electronics,Electronics Product 20,South,Online,1117.68,4,0.2,3576.58
ORD-11011,2023-06-09,CUST-2399,Jeffrey Moody,Food & Beverages,Food & Beverages Product 30,Central,Online,15.21,14,0.2,170.35
ORD-13649,2023-06-09,CUST-1454,Kimberly Brown,Food & Beverages,Food & Beverages Product 45,South,Wholesale,100.19,13,0.1,1172.22
ORD-14481,2023-06-09,CUST-2651,John Dixon,Electronics,Electronics Product 42,West,Retail,1021.48,17,0.0,17365.16
ORD-14936,2023-06-09,CUST-2491,Cory Hernandez,Home & Garden,Home & Garden Product 24,East,Wholesale,847.23,5,0.15,3600.73
ORD-15191,2023-06-09,CUST-1165,Samantha Page,Clothing,Clothing Product 24,West,Retail,166.47,1,0.0,166.47
ORD-17391,2023-06-09,CUST-3594,Jose Levine,Food & Beverages,Food & Beverages Product 25,Central,Wholesale,20.66,10,0.0,206.6
ORD-18033,2023-06-09,CUST-4932,Shelby Solomon,Sports,Sports Product 25,North,Retail,71.76,16,0.05,1090.75
ORD-18506,2023-06-09,CUST-4823,Kevin Castro,Food & Beverages,Food & Beverages Product 23,East,Retail,16.88,3,0.1,45.58
ORD-19146,2023-06-09,CUST-1566,Jade Jordan,Home & Garden,Home & Garden Product 34,West,Online,93.78,7,0.0,656.46
ORD-12201,2023-06-10,CUST-2090,William Mahoney,Clothing,Clothing Product 46,West,Online,237.5,8,0.05,1805.0
ORD-12219,2023-06-10,CUST-1200,Tamara Dixon,Home & Garden,Home & Garden Product 1,North,Wholesale,76.66,15,0.2,919.92
ORD-16700,2023-06-10,CUST-4994,Sherry Green,Electronics,Electronics Product 43,West,Online,1154.86,15,0.15,14724.46
ORD-17652,2023-06-10,CUST-3331,Maria Velasquez,Electronics,Electronics Product 32,West,Online,2068.87,14,0.1,26067.76
ORD-18219,2023-06-10,CUST-2099,Marie Clay,Electronics,Electronics Product 44,North,Wholesale,1095.87,14,0.0,15342.18
ORD-18956,2023-06-10,CUST-4510,Melissa Jackson,Electronics,Electronics Product 5,North,Online,1353.92,3,0.2,3249.41
ORD-12082,2023-06-11,CUST-4237,Austin Crosby,Clothing,Clothing Product 49,North,Online,160.58,5,0.2,642.32
ORD-14488,2023-06-11,CUST-1238,Haley Gomez,Food & Beverages,Food & Beverages Product 33,West,Retail,26.23,12,0.15,267.55
ORD-14499,2023-06-11,CUST-4744,Colleen Pratt,Clothing,Clothing Product 32,East,Retail,279.3,19,0.1,4776.03
ORD-15427,2023-06-11,CUST-3242,Michael Ortiz,Electronics,Electronics Product 46,West,Online,1872.53,20,0.1,33705.54
ORD-15585,2023-06-11,CUST-1741,Miguel Gutierrez,Sports,Sports Product 22,West,Online,469.48,8,0.1,3380.26
ORD-15804,2023-06-11,CUST-4047,Lisa Kelly,Food & Beverages,Food & Beverages Product 45,East,Retail,104.93,11,0.15,981.1
ORD-15963,2023-06-11,CUST-2914,Jimmy Holden,Food & Beverages,Food & Beverages Product 3,South,Wholesale,50.3,13,0.1,588.51
ORD-17750,2023-06-11,CUST-2988,Joseph Porter,Electronics,Electronics Product 33,West,Wholesale,1065.47,20,0.15,18112.99
ORD-18357,2023-06-11,CUST-4244,Philip Bradshaw,Sports,Sports Product 18,North,Wholesale,270.92,5,0.05,1286.87
ORD-19529,2023-06-11,CUST-2862,Michelle Clarke,Electronics,Electronics Product 9,North,Online,383.57,16,0.0,6137.12
ORD-13660,2023-06-12,CUST-2374,Sarah Wilkins,Sports,Sports Product 3,East,Online,519.51,16,0.1,7480.94
ORD-13848,2023-06-12,CUST-1836,Melanie Martinez,Sports,Sports Product 3,Central,Retail,530.84,13,0.1,6210.83
ORD-15016,2023-06-12,CUST-4795,Bryan Anderson,Food & Beverages,Food & Beverages Product 12,South,Wholesale,39.94,10,0.1,359.46
ORD-17260,2023-06-12,CUST-2809,Debbie Lewis,Sports,Sports Product 33,West,Wholesale,465.16,6,0.05,2651.41
ORD-17849,2023-06-12,CUST-2726,Danielle Patrick,Home & Garden,Home & Garden Product 48,Central,Online,325.02,8,0.2,2080.13
ORD-19280,2023-06-12,CUST-4413,Robert Campbell,Sports,Sports Product 50,North,Online,424.67,10,0.05,4034.36
ORD-19604,2023-06-12,CUST-1867,Rebecca Peters,Home & Garden,Home & Garden Product 2,East,Online,691.35,14,0.15,8227.06
ORD-11030,2023-06-13,CUST-2922,Crystal Ryan,Food & Beverages,Food & Beverages Product 23,West,Wholesale,22.36,1,0.05,21.24
ORD-17955,2023-06-13,CUST-2981,Matthew Gibson,Food & Beverages,Food & Beverages Product 50,West,Retail,70.9,20,0.0,1418.0
ORD-19332,2023-06-13,CUST-1335,James Morales,Clothing,Clothing Product 10,Central,Online,66.58,18,0.0,1198.44
ORD-19443,2023-06-13,CUST-1915,Dr. Michael Bishop DVM,Electronics,Electronics Product 48,West,Online,1159.35,17,0.15,16752.61
ORD-10182,2023-06-14,CUST-2640,Jesse Mccann,Home & Garden,Home & Garden Product 34,East,Online,255.74,4,0.2,818.37
ORD-10443,2023-06-14,CUST-3896,Christopher Ross,Clothing,Clothing Product 36,South,Wholesale,221.95,16,0.05,3373.64
